
YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN
2019,1,26,24.64,20.03,22.33,25.15,10.35,30.48,20.14
2019,1,27,26.15,19.53,22.84,26.73,13.7,33.55,19.85
2019,1,28,27.05,20.2,23.62,27.69,13.19,34.11,20.92
2019,1,29,27.97,20.21,24.08,28.73,14.65,36.15,21.5
2019,1,30,27.02,19.1,23.06,27.06,12.36,34.03,21.67
2019,1,31,27.92,17.96,22.94,28.65,17.21,37.51,20.3
2019,2,1,28.35,18.62,23.48,29.33,17.27,38.03,20.76
2019,2,2,28.38,18.39,23.38,29.41,17.15,38.46,21.31
2019,2,3,27.26,19.69,23.48,28.4,14.15,35.58,21.43
2019,2,4,24.31,21.34,22.83,24.98,7.54,28.8,21.26
2019,2,5,22.23,19.73,20.98,22.9,6.72,26.4,19.68
2019,2,6,21.22,19.85,20.54,21.6,4.98,24.4,19.43
2019,2,7,22.1,20.48,21.3,22.32,4.56,24.72,20.15
2019,2,8,23.57,20.27,21.92,23.96,9.23,29.34,20.12
2019,2,9,24.28,19.94,22.12,24.77,12.36,31.09,18.73
2019,2,10,25.6,20.65,23.12,25.94,12.36,32.21,19.85
2019,2,11,26.65,21.02,23.83,26.85,11.05,32.72,21.67
2019,2,12,26.58,21.33,23.95,26.85,11.66,33.45,21.79
2019,2,13,22.59,21.09,21.84,22.9,6.52,25.23,18.71
2019,2,14,21.19,17.56,19.37,21.95,8.54,26.2,17.66
2019,2,15,21.84,19.23,20.54,22.25,9.65,27.22,17.57
2019,2,16,23.36,21.49,22.43,23.42,7.09,27.58,20.49
2019,2,17,23.71,21.56,22.63,23.7,7.27,27.27,20.0
2019,2,18,24.65,21.76,23.2,24.4,7.53,29.23,21.7
2019,2,19,25.3,21.91,23.61,25.34,8.4,29.82,21.42
2019,2,20,26.18,21.94,24.06,26.32,11.12,32.4,21.27
2019,2,21,25.71,22.01,23.86,25.58,9.16,30.9,21.75
2019,2,22,26.3,22.54,24.42,26.35,10.66,32.02,21.37
2019,2,23,27.46,22.5,24.98,27.15,11.22,33.64,22.42
2019,2,24,28.21,22.22,25.21,27.87,12.8,35.04,22.23
2019,2,25,28.58,22.65,25.62,28.06,10.48,34.01,23.54
2019,2,26,25.03,22.64,23.83,24.87,6.18,28.07,21.89
2019,2,27,25.48,21.87,23.67,25.62,11.42,31.99,20.58
2019,2,28,25.48,22.12,23.8,25.33,8.27,30.23,21.95
2019,3,1,25.1,21.33,23.22,24.88,7.59,29.19,21.58
2019,3,2,23.85,21.44,22.64,23.93,7.62,28.08,20.47
2019,3,3,23.92,21.94,22.93,24.05,6.77,27.87,21.12
2019,3,4,24.3,21.48,22.89,24.45,7.46,28.64,21.18
2019,3,5,24.59,21.4,22.99,24.85,10.01,29.9,19.9
2019,3,6,24.83,21.51,23.17,25.05,9.52,30.19,20.66
2019,3,7,25.71,21.61,23.65,25.89,10.57,31.52,20.95
2019,3,8,26.48,21.73,24.1,26.54,11.48,33.06,21.58
2019,3,9,26.04,21.65,23.85,26.22,11.67,32.62,20.95
2019,3,10,24.53,22.06,23.3,24.82,8.32,29.57,21.25
2019,3,11,23.55,21.93,22.73,23.87,5.91,27.53,21.62
2019,3,12,24.89,21.74,23.32,24.96,8.43,29.65,21.22
2019,3,13,25.64,21.93,23.78,25.63,10.7,31.4,20.69
2019,3,14,25.21,22.24,23.73,25.08,8.67,30.6,21.94
2019,3,15,24.57,22.0,23.28,24.76,7.76,29.29,21.53
2019,3,16,24.4,22.38,23.39,24.71,6.77,28.46,21.69
2019,3,17,24.81,22.3,23.55,24.89,7.55,29.66,22.11
2019,3,18,24.9,23.05,23.98,24.97,7.12,29.27,22.15
2019,3,19,26.01,23.08,24.55,25.69,6.77,30.02,23.26
2019,3,20,23.66,21.71,22.69,23.98,6.35,27.51,21.16
2019,3,21,21.66,20.06,20.87,21.93,5.27,25.01,19.73
2019,3,22,20.44,18.37,19.4,20.79,6.02,24.28,18.26
2019,3,23,21.94,18.9,20.42,22.32,9.22,27.26,18.04
2019,3,24,22.65,19.52,21.08,23.09,10.41,28.44,18.03
2019,3,25,23.51,19.76,21.64,23.79,12.45,30.35,17.9
2019,3,26,22.83,19.2,21.02,23.05,10.46,29.01,18.55
2019,3,27,22.0,18.69,20.34,22.33,10.76,27.8,17.05
2019,3,28,21.83,19.65,20.74,22.28,8.45,27.05,18.59
2019,3,29,21.01,18.59,19.8,21.43,7.4,25.55,18.14
2019,3,30,20.87,17.91,19.4,21.33,9.05,26.21,17.16
2019,3,31,21.39,17.81,19.6,21.88,9.23,26.71,17.48
2019,4,1,21.23,17.52,19.38,21.56,9.64,27.05,17.41
2019,4,2,21.38,17.67,19.53,21.61,10.37,27.41,17.05
2019,4,3,22.62,19.2,20.91,23.03,11.59,29.65,18.05
2019,4,4,23.9,19.88,21.89,24.19,13.45,31.3,17.86
2019,4,5,26.36,21.06,23.71,26.12,12.48,33.18,20.69
2019,4,6,26.15,22.39,24.27,26.23,9.55,31.95,22.41
2019,4,7,26.24,21.73,23.98,26.3,10.81,32.24,21.43
2019,4,8,24.82,20.99,22.9,24.81,9.78,30.18,20.4
2019,4,9,23.32,21.12,22.22,23.62,8.05,28.98,20.92
2019,4,10,22.2,20.39,21.3,22.65,6.55,26.3,19.76
2019,4,11,22.14,19.6,20.87,22.51,8.2,27.12,18.91
2019,4,12,22.9,19.6,21.25,23.15,10.04,28.62,18.58
2019,4,13,23.45,20.37,21.91,23.85,9.55,29.09,19.54
2019,4,14,22.01,20.08,21.04,22.35,7.31,26.62,19.31
2019,4,15,23.01,20.6,21.8,23.28,8.29,28.08,19.8
2019,4,16,23.01,20.26,21.64,23.19,7.37,27.4,20.04
2019,4,17,23.63,20.92,22.27,23.93,8.55,28.87,20.32
2019,4,18,21.98,19.51,20.75,22.26,7.88,26.74,18.86
2019,4,19,21.51,18.76,20.14,21.58,9.4,27.05,17.65
2019,4,20,21.8,18.35,20.07,21.8,11.84,28.88,17.05
2019,4,21,22.28,17.55,19.91,22.29,13.54,29.98,16.44
2019,4,22,23.78,18.94,21.36,23.48,14.12,31.65,17.53
2019,4,23,23.55,20.21,21.88,23.66,11.06,29.98,18.92
2019,4,24,23.48,20.12,21.8,23.69,10.47,29.51,19.05
2019,4,25,23.4,20.32,21.86,23.75,10.41,29.42,19.01
2019,4,26,23.09,19.19,21.14,23.4,11.13,29.52,18.39
2019,4,27,24.22,19.44,21.83,24.26,12.41,31.17,18.76
2019,4,28,25.64,19.57,22.6,25.33,13.05,32.41,19.37
2019,4,29,21.95,19.23,20.59,22.33,6.61,25.87,19.26
2019,4,30,22.58,18.74,20.65,22.74,9.04,28.04,18.99
2019,5,1,23.12,19.14,21.12,23.35,10.93,29.23,18.3
2019,5,2,23.52,19.57,21.55,23.69,11.48,30.08,18.61
2019,5,3,24.49,20.3,22.4,24.72,11.55,30.9,19.34
2019,5,4,24.73,20.68,22.7,24.98,9.91,30.59,20.68
2019,5,5,23.69,18.91,21.3,23.94,10.79,30.0,19.21
2019,5,6,24.73,18.66,21.7,24.33,12.13,31.03,18.9
2019,5,7,23.36,20.01,21.68,23.52,7.85,27.88,20.03
2019,5,8,19.94,17.89,18.92,20.36,6.9,23.73,16.83
2019,5,9,19.93,16.94,18.44,20.25,9.15,25.52,16.37
2019,5,10,21.17,17.76,19.47,21.55,10.69,27.18,16.49
2019,5,11,22.87,18.33,20.6,22.7,11.82,29.61,17.8
2019,5,12,23.48,19.1,21.29,23.55,12.55,30.77,18.23
2019,5,13,23.12,20.58,21.86,23.45,9.12,28.65,19.53
2019,5,14,23.69,20.33,22.01,23.76,9.34,29.34,20.01
2019,5,15,20.22,19.43,19.83,20.43,3.22,21.9,18.69
2019,5,16,19.23,18.02,18.62,19.48,4.38,22.14,17.76
2019,5,17,19.61,18.54,19.07,19.79,5.14,22.92,17.78
2019,5,18,19.21,18.39,18.8,19.37,3.9,21.7,17.8
2019,5,19,19.79,18.84,19.32,19.73,4.33,22.48,18.15
2019,5,20,20.94,18.07,19.51,20.66,10.09,26.57,16.49
2019,5,21,20.85,17.22,19.03,20.18,10.32,26.9,16.58
2019,5,22,20.23,15.6,17.91,19.83,12.73,27.17,14.44
2019,5,23,21.06,16.05,18.55,20.39,13.18,28.47,15.29
2019,5,24,22.56,17.3,19.94,21.98,12.69,29.9,17.21
2019,5,25,20.83,16.34,18.58,20.96,10.74,26.4,15.67
2019,5,26,18.65,15.87,17.26,18.88,9.92,24.33,14.41
2019,5,27,20.19,16.04,18.12,19.92,13.3,27.62,14.33
2019,5,28,22.26,17.19,19.73,21.65,14.1,30.17,16.08
2019,5,29,21.89,17.46,19.68,21.86,11.41,28.65,17.23
2019,5,30,22.75,18.3,20.52,22.62,11.2,29.07,17.87
2019,5,31,23.68,17.25,20.47,23.15,12.92,31.2,18.28
2019,6,1,22.48,18.62,20.55,22.64,10.01,28.14,18.13
2019,6,2,21.83,19.47,20.65,22.05,9.37,28.01,18.64
2019,6,3,21.89,18.63,20.26,21.81,10.51,28.48,17.97
2019,6,4,17.69,14.76,16.23,17.96,5.94,20.87,14.93
2019,6,5,16.43,14.48,15.45,16.63,6.52,20.25,13.73
2019,6,6,16.37,13.48,14.92,16.47,9.24,21.95,12.71
2019,6,7,16.87,12.98,14.93,17.03,12.37,23.95,11.58
2019,6,8,17.83,14.22,16.02,17.53,11.37,24.62,13.26
2019,6,9,18.05,15.58,16.81,18.2,9.05,23.57,14.51
2019,6,10,18.44,15.19,16.81,18.43,10.59,24.34,13.75
2019,6,11,19.58,16.4,17.99,19.7,11.38,26.19,14.8
2019,6,12,20.48,16.83,18.65,20.53,10.9,26.83,15.93
2019,6,13,21.42,17.54,19.48,21.51,11.92,28.44,16.53
2019,6,14,21.83,17.48,19.65,21.94,11.86,28.79,16.93
2019,6,15,20.88,16.33,18.61,21.05,10.77,27.37,16.6
2019,6,16,20.12,16.14,18.13,20.29,12.23,27.4,15.17
2019,6,17,19.49,16.15,17.82,19.62,10.76,25.43,14.66
2019,6,18,19.42,15.62,17.51,19.79,11.53,26.04,14.51
2019,6,19,20.27,15.16,17.72,20.06,13.25,27.68,14.43
2019,6,20,20.39,15.96,18.17,20.6,12.01,27.33,15.31
2019,6,21,18.83,16.86,17.84,19.17,7.21,23.15,15.94
2019,6,22,18.37,14.4,16.39,18.73,11.24,25.12,13.87
2019,6,23,19.21,14.78,16.99,19.3,13.26,26.74,13.48
2019,6,24,20.57,16.15,18.36,20.68,12.99,28.32,15.33
2019,6,25,22.22,15.95,19.08,21.91,14.75,30.34,15.58
2019,6,26,23.64,14.99,19.31,23.12,14.05,31.45,17.4
2019,6,27,23.11,15.91,19.51,23.12,13.27,31.17,17.89
2019,6,28,22.08,16.55,19.32,22.19,11.33,28.9,17.58
2019,6,29,20.9,14.39,17.65,21.08,12.43,28.1,15.67
2019,6,30,22.05,14.73,18.38,21.95,13.95,30.23,16.29
2019,7,1,22.81,13.46,18.13,21.98,14.7,31.21,16.51
2019,7,2,22.19,13.14,17.66,21.23,15.63,30.71,15.08
2019,7,3,23.35,12.58,17.96,22.8,15.16,31.43,16.26
2019,7,4,21.98,15.98,18.98,22.22,12.69,29.85,17.16
2019,7,5,17.71,16.58,17.15,17.87,4.34,19.3,14.95
2019,7,6,14.23,10.17,12.2,14.64,7.82,17.74,9.92
2019,7,7,13.03,8.3,10.66,13.25,9.67,18.81,9.15
2019,7,8,14.74,10.12,12.43,14.72,10.54,21.26,10.73
2019,7,9,15.2,10.83,13.01,15.73,13.59,22.93,9.34
2019,7,10,16.13,11.08,13.61,16.38,14.45,24.46,10.01
2019,7,11,17.39,10.48,13.94,17.01,16.23,26.9,10.68
2019,7,12,17.94,10.82,14.38,17.29,17.17,27.51,10.34
2019,7,13,19.33,10.89,15.11,18.76,17.39,29.13,11.74
2019,7,14,21.03,11.8,16.41,20.37,16.86,30.22,13.36
2019,7,15,21.49,14.12,17.8,21.23,11.32,28.3,16.98
2019,7,16,17.86,14.06,15.96,18.19,10.42,24.41,13.99
2019,7,17,15.48,10.67,13.08,15.95,8.54,20.83,12.29
2019,7,18,15.64,11.44,13.54,16.19,9.59,21.18,11.59
2019,7,19,16.15,11.02,13.58,16.38,14.02,23.63,9.62
2019,7,20,17.69,12.36,15.02,18.08,11.73,24.78,13.05
2019,7,21,18.37,13.67,16.01,18.66,12.66,25.49,12.83
2019,7,22,19.63,14.15,16.89,19.9,12.7,26.96,14.27
2019,7,23,20.21,13.91,17.06,20.47,13.6,28.35,14.75
2019,7,24,21.01,14.18,17.59,20.89,14.72,29.65,14.94
2019,7,25,21.01,14.76,17.89,21.46,14.78,29.83,15.05
2019,7,26,20.67,14.35,17.51,20.97,13.03,28.75,15.72
2019,7,27,20.69,13.19,16.94,20.8,15.73,30.08,14.34
2019,7,28,19.05,14.4,16.73,19.6,12.56,26.44,13.88
2019,7,29,19.6,13.34,16.47,20.15,12.41,27.24,14.83
2019,7,30,20.93,14.19,17.56,21.0,13.89,28.52,14.63
2019,7,31,20.3,13.37,16.83,20.65,12.37,27.87,15.49
2019,8,1,20.99,13.05,17.02,21.35,16.45,30.14,13.69
2019,8,2,23.99,13.47,18.73,23.96,18.07,34.05,15.98
2019,8,3,17.13,15.05,16.09,17.59,5.3,19.97,14.67
2019,8,4,14.69,13.26,13.98,15.04,4.28,17.19,12.91
2019,8,5,15.59,12.57,14.08,16.09,8.57,20.69,12.12
2019,8,6,17.72,14.27,15.99,18.04,10.92,23.94,13.01
2019,8,7,20.16,15.33,17.75,20.55,14.54,28.42,13.88
2019,8,8,21.11,15.13,18.12,21.44,15.13,30.23,15.09
2019,8,9,20.99,14.19,17.59,21.33,16.02,30.36,14.34
2019,8,10,23.16,15.03,19.1,23.16,16.53,32.43,15.9
2019,8,11,22.98,15.93,19.46,23.38,13.48,31.23,17.74
2019,8,12,21.9,13.43,17.66,22.08,15.56,31.02,15.46
2019,8,13,21.79,14.62,18.2,22.31,17.61,33.26,15.65
2019,8,14,15.85,13.19,14.52,16.28,5.75,18.48,12.73
2019,8,15,15.62,10.31,12.96,16.27,10.15,21.44,11.29
2019,8,16,15.93,8.78,12.36,16.6,16.3,25.1,8.81
2019,8,17,17.96,9.62,13.79,18.39,16.52,27.38,10.86
2019,8,18,21.55,10.65,16.1,20.87,17.83,31.06,13.23
2019,8,19,20.37,15.15,17.76,20.79,10.98,27.33,16.34
2019,8,20,18.6,16.52,17.56,19.08,8.59,24.58,16.0
2019,8,21,18.24,14.51,16.37,19.01,9.59,24.48,14.89
2019,8,22,16.94,13.5,15.23,17.71,9.05,22.6,13.55
2019,8,23,17.45,13.88,15.66,18.05,11.88,24.74,12.86
2019,8,24,17.37,14.29,15.83,18.01,8.86,23.01,14.15
2019,8,25,17.17,13.48,15.33,17.97,9.92,23.43,13.51
2019,8,26,17.86,13.2,15.53,18.69,12.8,25.52,12.72
2019,8,27,18.72,13.49,16.1,19.51,14.67,27.61,12.94
2019,8,28,16.94,12.98,14.95,17.33,8.43,22.09,13.66
2019,8,29,18.79,12.68,15.73,19.12,14.31,26.86,12.54
2019,8,30,21.28,12.59,16.94,21.75,16.72,30.84,14.12
2019,8,31,24.54,14.08,19.3,24.74,18.49,34.9,16.4
2019,9,1,24.3,16.29,20.3,24.8,11.84,31.36,19.52
2019,9,2,21.79,17.41,19.6,22.07,10.56,28.83,18.27
2019,9,3,23.51,17.71,20.62,23.91,18.73,35.3,16.58
2019,9,4,22.94,17.96,20.45,23.63,13.94,32.49,18.55
2019,9,5,18.57,16.15,17.37,19.19,8.6,23.58,14.98
2019,9,6,17.4,13.69,15.55,18.06,8.09,22.39,14.3
2019,9,7,20.41,14.18,17.3,21.1,16.45,29.73,13.28
2019,9,8,22.77,15.34,19.06,23.27,17.59,32.75,15.17
2019,9,9,23.5,14.12,18.8,23.9,17.16,33.28,16.12
2019,9,10,25.12,13.53,19.33,25.14,19.92,36.28,16.36
2019,9,11,25.69,15.72,20.7,26.18,17.36,36.11,18.75
2019,9,12,27.74,14.88,21.31,27.84,18.62,38.63,20.01
2019,9,13,23.17,17.88,20.52,24.0,10.66,29.51,18.86
2019,9,14,22.01,17.35,19.68,23.19,11.89,29.8,17.9
2019,9,15,23.81,17.11,20.46,24.73,15.91,33.33,17.42
2019,9,16,24.98,15.78,20.38,25.71,16.83,34.63,17.8
2019,9,17,26.91,15.18,21.05,27.29,19.11,37.76,18.65
2019,9,18,28.43,14.04,21.23,28.7,18.16,39.48,21.33
2019,9,19,28.26,14.62,21.44,28.59,17.73,38.54,20.8
2019,9,20,27.27,16.15,21.71,27.94,16.18,37.87,21.69
2019,9,21,23.72,18.28,21.0,25.1,12.5,32.14,19.64
2019,9,22,21.03,17.26,19.14,22.06,10.77,27.55,16.78
2019,9,23,17.75,11.95,14.85,18.76,9.2,23.28,14.08
2019,9,24,19.39,11.12,15.26,20.55,17.0,28.58,11.58
2019,9,25,17.99,14.94,16.47,18.44,7.59,22.48,14.89
2019,9,26,17.8,16.6,17.2,17.99,4.52,20.55,16.03
2019,9,27,19.49,15.47,17.48,20.33,11.48,26.63,15.15
2019,9,28,18.73,15.83,17.27,19.51,8.9,24.39,15.49
2019,9,29,18.7,15.23,16.97,19.65,11.3,25.55,14.26
2019,9,30,19.7,15.04,17.37,20.72,12.76,27.4,14.64
2019,10,1,21.19,14.55,17.87,22.04,16.46,30.4,13.94
2019,10,2,22.08,13.04,17.56,22.81,17.27,32.18,14.91
2019,10,3,22.61,14.83,18.72,23.48,16.41,31.83,15.42
2019,10,4,23.65,16.11,19.88,24.39,14.36,31.27,16.91
2019,10,5,25.09,16.7,20.9,25.73,13.73,32.63,18.91
2019,10,6,24.51,16.78,20.65,25.63,13.98,33.16,19.18
2019,10,7,24.26,18.23,21.25,25.38,13.7,32.53,18.83
2019,10,8,23.24,19.02,21.13,24.27,11.16,30.58,19.41
2019,10,9,19.92,17.89,18.9,20.37,5.91,23.08,17.16
2019,10,10,19.73,17.92,18.83,20.11,6.59,23.33,16.75
2019,10,11,22.38,17.58,19.98,22.54,11.02,28.9,17.88
2019,10,12,24.6,17.19,20.9,24.99,15.92,33.82,17.89
2019,10,13,25.76,17.15,21.45,26.12,17.31,35.46,18.14
2019,10,14,25.19,16.16,20.68,25.85,17.7,35.61,17.92
2019,10,15,23.65,17.6,20.63,24.7,12.57,31.43,18.86
2019,10,16,24.17,18.43,21.3,25.24,12.82,31.92,19.1
2019,10,17,24.86,17.56,21.21,25.9,13.05,32.4,19.35
2019,10,18,25.56,17.14,21.35,26.49,17.1,35.36,18.25
2019,10,19,23.62,18.94,21.27,24.62,11.12,30.58,19.45
2019,10,20,20.28,15.85,18.07,21.37,9.53,25.24,15.71
2019,10,21,19.63,15.15,17.39,20.68,10.62,25.81,15.19
2019,10,22,20.98,17.3,19.14,21.96,10.26,27.42,17.15
2019,10,23,21.44,16.68,19.06,22.61,11.21,28.44,17.22
2019,10,24,23.54,16.08,19.81,24.6,17.45,33.12,15.66
2019,10,25,24.77,18.93,21.85,25.87,13.57,33.06,19.49
2019,10,26,24.71,20.38,22.55,25.55,11.12,31.36,20.23
2019,10,27,26.5,19.19,22.85,27.24,14.48,34.6,20.12
2019,10,28,27.33,19.9,23.62,27.79,12.98,34.45,21.47
2019,10,29,25.84,20.12,22.98,25.99,9.87,31.7,21.83
2019,10,30,26.38,19.15,22.77,26.99,13.68,34.4,20.72
2019,10,31,25.29,20.59,22.94,25.74,9.98,31.35,21.37
2019,11,1,23.14,20.48,21.81,23.56,7.02,27.58,20.55
2019,11,2,24.43,18.35,21.39,25.25,12.4,31.98,19.58
2019,11,3,26.35,18.09,22.23,26.83,17.43,36.16,18.73
2019,11,4,26.74,18.35,22.55,27.15,13.04,33.48,20.44
2019,11,5,29.13,19.44,24.29,29.65,18.08,39.73,21.65
2019,11,6,23.8,19.94,21.87,24.87,10.73,30.17,19.44
2019,11,7,23.29,19.06,21.18,24.06,10.88,29.88,19.01
2019,11,8,23.96,20.54,22.25,24.38,8.38,29.01,20.64
2019,11,9,24.23,20.9,22.56,24.87,8.75,30.03,21.29
2019,11,10,23.87,21.01,22.44,24.15,7.12,27.99,20.87
2019,11,11,23.88,20.31,22.09,24.49,10.03,29.73,19.69
2019,11,12,21.61,18.0,19.8,22.43,8.9,27.41,18.51
2019,11,13,22.73,18.05,20.4,23.45,11.64,29.4,17.76
2019,11,14,22.87,19.98,21.42,23.02,8.1,27.89,19.79
2019,11,15,22.33,19.92,21.12,22.47,10.4,28.12,17.72
2019,11,16,20.05,16.31,18.18,20.82,8.8,25.18,16.38
2019,11,17,20.7,16.98,18.84,21.54,10.5,26.86,16.36
2019,11,18,21.48,18.23,19.85,22.12,9.9,27.15,17.26
2019,11,19,21.9,19.43,20.66,22.4,8.95,27.34,18.4
2019,11,20,21.92,19.6,20.76,22.21,7.2,26.25,19.05
2019,11,21,23.08,19.8,21.44,23.5,10.43,29.12,18.69
2019,11,22,23.22,20.24,21.73,23.26,8.69,28.11,19.42
2019,11,23,23.85,20.87,22.36,23.98,9.45,29.56,20.11
2019,11,24,19.05,15.94,17.49,19.68,8.39,22.88,14.49
2019,11,25,18.8,13.98,16.39,19.76,10.96,25.02,14.06
2019,11,26,20.68,15.23,17.95,21.51,13.97,28.18,14.2
2019,11,27,23.76,17.65,20.7,24.09,17.0,32.86,15.86
2019,11,28,23.54,19.7,21.62,24.01,12.05,31.35,19.3
2019,11,29,20.3,18.19,19.25,20.78,5.29,23.51,18.23
2019,11,30,23.44,20.48,21.96,23.88,10.66,29.37,18.71
2019,12,1,24.12,21.8,22.96,24.22,7.91,29.09,21.19
2019,12,2,21.57,18.76,20.16,22.17,9.09,26.55,17.45
2019,12,3,20.16,16.76,18.46,20.88,8.44,24.98,16.55
2019,12,4,22.98,18.48,20.73,23.51,13.88,30.16,16.29
2019,12,5,24.77,20.99,22.88,24.99,10.58,30.58,20.0
2019,12,6,22.29,20.11,21.2,22.58,10.23,28.61,18.38
2019,12,7,20.69,16.63,18.66,21.36,9.33,26.02,16.69
2019,12,8,21.12,15.22,18.17,21.78,13.69,28.5,14.81
2019,12,9,22.94,17.96,20.45,23.57,14.76,30.51,15.76
2019,12,10,24.08,21.72,22.9,24.32,7.4,28.22,20.82
2019,12,11,23.61,21.81,22.71,23.81,5.84,27.43,21.58
2019,12,12,24.69,21.4,23.05,24.76,9.45,30.15,20.7
2019,12,13,24.3,22.13,23.21,24.38,7.74,29.4,21.65
2019,12,14,23.63,21.42,22.53,23.87,6.37,27.5,21.13
2019,12,15,24.88,19.91,22.4,25.17,10.84,30.68,19.83
2019,12,16,24.63,18.33,21.48,24.83,11.53,30.87,19.34
2019,12,17,25.95,18.8,22.37,26.2,14.42,33.69,19.26
2019,12,18,25.02,20.72,22.87,25.47,11.87,32.26,20.39
2019,12,19,22.59,21.4,22.0,22.83,4.16,24.95,20.79
2019,12,20,24.19,21.61,22.9,24.33,7.85,28.37,20.53
2019,12,21,25.03,21.33,23.18,25.09,9.27,30.69,21.43
2019,12,22,26.28,22.01,24.14,26.34,10.11,32.42,22.3
2019,12,23,24.17,22.29,23.23,24.26,6.15,27.65,21.5
2019,12,24,22.73,21.0,21.86,23.0,4.8,25.47,20.66
2019,12,25,23.83,19.87,21.85,24.33,10.37,29.72,19.34
2019,12,26,24.85,20.51,22.68,25.23,12.6,31.49,18.89
2019,12,27,24.82,20.92,22.87,25.24,10.28,30.5,20.21
2019,12,28,24.4,19.9,22.15,24.97,11.09,30.36,19.26
2019,12,29,23.73,19.27,21.51,24.3,12.16,30.42,18.26
2019,12,30,23.73,19.43,21.58,24.37,11.49,29.91,18.42
2019,12,31,24.76,19.68,22.22,25.3,12.34,31.29,18.95
2020,1,1,25.33,19.99,22.66,25.67,11.8,31.3,19.49
2020,1,2,24.04,21.33,22.69,24.18,7.74,29.05,21.31
2020,1,3,23.47,20.97,22.22,23.83,7.62,28.3,20.69
2020,1,4,23.78,21.13,22.45,24.13,7.86,28.09,20.23
2020,1,5,23.73,22.03,22.88,23.96,5.94,27.28,21.35
2020,1,6,26.25,22.56,24.4,26.41,11.16,32.21,21.05
2020,1,7,27.73,22.31,25.02,27.69,12.94,34.62,21.69
2020,1,8,26.9,23.76,25.33,26.83,7.48,30.96,23.48
2020,1,9,26.22,23.23,24.73,26.39,7.47,30.32,22.85
2020,1,10,27.26,23.69,25.48,27.51,9.62,32.99,23.37
2020,1,11,26.65,23.45,25.05,26.73,8.55,32.05,23.5
2020,1,12,25.83,23.74,24.79,25.93,5.93,29.4,23.48
2020,1,13,23.94,22.06,23.0,24.24,7.2,27.7,20.51
2020,1,14,22.8,19.13,20.96,23.35,7.62,27.31,19.69
2020,1,15,24.01,19.88,21.95,24.53,11.69,30.01,18.31
2020,1,16,26.19,22.42,24.3,26.33,10.37,31.31,20.94
2020,1,17,23.48,21.63,22.56,23.9,7.55,27.46,19.9
2020,1,18,21.33,19.33,20.33,21.84,4.97,24.42,19.45
2020,1,19,22.01,19.56,20.79,22.58,7.07,25.9,18.83
2020,1,20,21.29,19.34,20.31,21.77,6.27,24.85,18.58
2020,1,21,21.06,18.8,19.93,21.42,6.75,24.41,17.66
2020,1,22,22.61,19.3,20.95,23.24,9.3,28.1,18.8
2020,1,23,21.71,19.61,20.65,22.02,6.02,25.44,19.41
2020,1,24,21.5,19.29,20.4,21.68,6.36,25.29,18.93
2020,1,25,21.91,18.94,20.43,22.35,8.96,27.05,18.08
2020,1,26,23.03,18.87,20.95,23.23,10.78,29.19,18.4
2020,1,27,24.19,20.85,22.52,24.52,11.49,30.48,18.99
2020,1,28,25.69,21.92,23.8,26.07,12.19,32.37,20.18
2020,1,29,25.69,22.9,24.3,25.55,7.84,30.83,22.99
2020,1,30,26.41,23.02,24.72,26.33,8.94,31.07,22.13
2020,1,31,26.29,23.29,24.79,26.0,6.81,29.93,23.12
2020,2,1,25.74,22.88,24.31,25.83,7.36,30.07,22.71
2020,2,2,24.06,22.58,23.32,24.25,4.83,27.2,22.37
2020,2,3,23.87,22.18,23.03,24.11,5.88,27.48,21.6
2020,2,4,24.5,22.57,23.53,24.63,7.12,28.9,21.78
2020,2,5,23.78,22.73,23.26,23.87,4.08,26.02,21.95
2020,2,6,22.42,21.08,21.75,22.56,3.47,24.58,21.12
2020,2,7,23.5,20.51,22.01,23.84,9.09,28.63,19.55
2020,2,8,24.6,20.69,22.65,24.96,10.76,30.38,19.63
2020,2,9,25.48,21.05,23.26,25.59,10.65,31.0,20.35
2020,2,10,23.4,20.95,22.18,23.6,8.66,28.96,20.3
2020,2,11,20.55,19.32,19.94,20.98,3.7,22.55,18.85
2020,2,12,21.68,19.91,20.8,22.17,7.45,25.97,18.51
2020,2,13,22.37,20.94,21.65,22.62,5.14,25.17,20.03
2020,2,14,23.26,20.54,21.9,23.78,8.94,28.49,19.56
2020,2,15,25.02,21.6,23.31,25.37,12.73,31.9,19.18
2020,2,16,24.27,22.62,23.45,24.22,6.33,28.16,21.83
2020,2,17,23.98,21.69,22.83,24.04,6.98,28.06,21.08
2020,2,18,25.36,21.93,23.64,25.51,9.65,30.8,21.15
2020,2,19,25.75,21.37,23.56,25.9,10.61,31.65,21.05
2020,2,20,26.35,22.14,24.25,26.46,11.59,32.8,21.2
2020,2,21,23.99,22.63,23.31,24.1,5.17,27.02,21.86
2020,2,22,22.07,20.43,21.25,22.4,6.6,25.23,18.62
2020,2,23,20.8,18.2,19.51,21.41,8.17,25.73,17.56
2020,2,24,21.73,19.05,20.38,21.99,9.47,26.83,17.37
2020,2,25,24.39,21.6,22.99,24.63,10.12,30.06,19.94
2020,2,26,25.41,22.84,24.12,25.3,7.74,29.95,22.21
2020,2,27,22.05,20.42,21.23,22.3,5.27,24.37,19.11
